blocknumber,timestamp,poolid,liquidityprovider,token1,tokenout,token1delta,token2delta,protocolfeetoken1,protocolfeetoken2
15687780,1665043787,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x6937936DB9baa313f8d487792e84AAA93B0c5B20,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,169813864982758401142817,2393821897,94375806599390965198,0
15688410,1665051419,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xB1f881f47baB744E7283851bC090bAA626df931d,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0,-509857608,0,0
15694480,1665124655,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x311Cb5b8C61aC1d160E3D21a0390d9C1Fa64688E,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,11438582069826460902211,157416701,51284046211967813098,0
15705794,1665261287,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xB188b1CB84Fb0bA13cb9ee1292769F903A9feC59,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0,4408078024,25710094385731827404,0
15709764,1665309143,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x5C89C420A9E82Ea9AEDBaAab03302e39982919b9,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0,-2081677175,94545830091405742205,0
15711524,1665330407,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x5263749CED53f0cB9cE8C9ec3a62E0683daB2772,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,122340528838260284111850,500000000,5987865137742,0
15720444,1665438011,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x04e8e5aA372D8e2233D2EF26079e23E3309003D5,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,64585714706373392483203,891006749,0,0
15737563,1665644387,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x311Cb5b8C61aC1d160E3D21a0390d9C1Fa64688E,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,23287827448486905525788,321651498,27566588958245425873,0
15743716,1665718715,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xAAb2670EC34A393F4F13C63469068a82A1210d64,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,-138553370852010289977241,-1934794082,22385241314044761185,0
15748156,1665772319,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x5e4568C4D8343052a06EC8AAB1e124AF08B73248,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,800291124767190843565,0,948615005819562294366,0
15770892,1666046699,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x5e92e51672787504A5f0B085CB6D069faE640520,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,32849681022170368991445,284000000,149400498549368901158,0
15771364,1666052375,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xB188b1CB84Fb0bA13cb9ee1292769F903A9feC59,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0,66042268,0,0
15791778,1666298675,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xB188b1CB84Fb0bA13cb9ee1292769F903A9feC59,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0,1908854412,658643598457538646772,0
15802977,1666433627,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x238643d4106c7c6206f8Dc31acb59Cd24C979D12,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0,-66867541,112940874110778655260,0
15810848,1666528535,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xA8D070021449CEEF94724855e7B4eD867FCbF9d2,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0,45000000,1841063204420,0
15813761,1666563695,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x6690167A276d0B575AF716844d47a07bF087FeC8,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0,45000000,0,0
15825586,1666706795,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x311Cb5b8C61aC1d160E3D21a0390d9C1Fa64688E,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,40534868673383273189836,544762463,6264767162059299458,0
15828146,1666737863,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x18450A8cc1b44bdE92a82D5d455c38A344dAe427,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0,-474535261,190208529110442440439,0
15839081,1666869659,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x5e92e51672787504A5f0B085CB6D069faE640520,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,12100243198054414881912,108000000,58697385896044545058,0
15852968,1667037479,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x04e8e5aA372D8e2233D2EF26079e23E3309003D5,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,-84784023965801903192777,-1190213176,187509641189031366674,0
15852972,1667037527,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x04e8e5aA372D8e2233D2EF26079e23E3309003D5,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,84784023965801903192777,1190213176,5004607353660,0
15856447,1667079515,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xB188b1CB84Fb0bA13cb9ee1292769F903A9feC59,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0,2000000000,116264372910288559337,0
15860971,1667134043,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x682DBC3Daebd0181796359260afC3c3b9c1490fe,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,56195370232749638160452,856685889,227120010386129422836,0
15861035,1667134811,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xCc6d20D299275eF6b9969C030BA7308e9162F427,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,20665308961847827770453,0,0,0
15861047,1667134955,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x5263749CED53f0cB9cE8C9ec3a62E0683daB2772,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,12201023912333292595703,0,0,0
15872168,1667269115,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x7d9f5398BB4c8967F71bA2e8b09BF2aa4746b809,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0,250000000,113121948399185122155,0
15872297,1667270675,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x7d9f5398BB4c8967F71bA2e8b09BF2aa4746b809,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0,275000000,0,0
15879859,1667362211,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xB188b1CB84Fb0bA13cb9ee1292769F903A9feC59,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0,260768305,340012435686099715352,0
15900916,1667616323,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x5e92e51672787504A5f0B085CB6D069faE640520,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,45000000000000000000000,299000000,1494965312046214399108,0
15909906,1667724803,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x70A0E916bf70583601bC3A5B8676a17D354881FB,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1401195442715395687016,20552650,7545375925787696107,0
15917320,1667814155,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x311Cb5b8C61aC1d160E3D21a0390d9C1Fa64688E,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,35104736084880223393884,509694730,40638892537814749754,0
15924384,1667899319,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xEB70b4FB3AA7452A688D46CE597A54746e4620Fd,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,-5555555912464560098696,-79415948,138313861174249250264,0
15931721,1667987807,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x5e4568C4D8343052a06EC8AAB1e124AF08B73248,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0,-187720167,329462536722195952916,0
15932524,1667997539,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x22bb05438ae1E34A87e08cE9794C7BCb3E363BF0,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,25212667848415424287302,0,7155540646213,0
15943712,1668132683,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xF230014CeB8CB509168364C0b03AD749BC5DaB53,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,-20131933223637208219266,-263760764,311233352519124177957,0
15943725,1668132851,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xF230014CeB8CB509168364C0b03AD749BC5DaB53,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,20131933223637208219266,0,7680014247289,0
15947595,1668179615,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x64C5029EaA2c985180e604A6Cc6eAe607D12899F,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,158617578596423738838146,2070000000,205486052530463986170,0
15949015,1668196787,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xA8D070021449CEEF94724855e7B4eD867FCbF9d2,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,-675213498232436125515,-8393470,0,0
15956668,1668289043,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x5e92e51672787504A5f0B085CB6D069faE640520,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,23397932816537466380016,141000000,45641166049567577895,0
15962125,1668354839,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x311Cb5b8C61aC1d160E3D21a0390d9C1Fa64688E,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,17136768686421736906272,433823698,319213175601774741416,0
15964529,1668383735,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x5e4568C4D8343052a06EC8AAB1e124AF08B73248,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,19071476689394811547131,0,301990108266707749474,0
15981564,1668589355,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x6690167A276d0B575AF716844d47a07bF087FeC8,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,-670142445383930796629,-8626501,44863241794793410764,0
15992501,1668721439,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xD395f0212BBdE0712a3f82C1c56C47FA3437142B,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0,1300000,702685821891380221342,0
15993962,1668739091,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xF230014CeB8CB509168364C0b03AD749BC5DaB53,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0,-949429525,0,0
15996187,1668765935,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x5263749CED53f0cB9cE8C9ec3a62E0683daB2772,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,10640253726587633744786,689067937,43023411046236330139,0
16004636,1668867863,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x28D59cDC5cb8BaD8f348c05448E2FC090D8D9601,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0,100000,150511714010515682713,0
16012418,1668961691,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xF7e8cAeFa7A22999AA7a2DFe7bE570DbB341afB1,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0,10000,0,0
16013579,1668975695,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x13687eC1edf8eBe8C1377790c3522c20bb902e21,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,-854839143370274211755209,-10413708839,0,0
16031088,1669187099,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xE6b5ca713F16d02ff97Bb6d1b7E4C412E355F306,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,23626472919562568059,278692,114772316451238478572,0
16045661,1669363139,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x311Cb5b8C61aC1d160E3D21a0390d9C1Fa64688E,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,35564654093365377947875,297335750,1248323080371235490114,0
16045718,1669363823,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x6937936DB9baa313f8d487792e84AAA93B0c5B20,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,37573686832851336873165,416426331,546810578303859186801,0
16045730,1669363967,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x7d781C2463c300ed86E7a51f456779de6bFEAFc9,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,700000000000000000000000,6500000000,222114743997211130362,0
16088911,1669885079,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x2DF71A96c11c33EBBE35344B655DD31f44439170,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,203000746570579360188176,2140528573,882396133694097589731,0
16089669,1669894247,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x5e92e51672787504A5f0B085CB6D069faE640520,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,143100242689552650072624,1043000000,0,0
16097905,1669993535,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x0E861F1D1A0D4fdC90FE18CAcae65bB750105dBc,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,29867260779799080274,304121,208553906352844990526,0
16104853,1670077319,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x1C2E58D84AA7cB75FB400956D9703F1f9E5424Be,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,70000000000000000000000,300467790,183735995347116659458,0
16104924,1670078183,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x3E4c8F25D1198CCb1CCA579C6AAB790D3a28704d,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,20439000000000000000000,0,0,0
16114087,1670188847,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x311Cb5b8C61aC1d160E3D21a0390d9C1Fa64688E,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,42531147372152157798229,0,47947454651700674808,0
16123691,1670304851,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x70A0E916bf70583601bC3A5B8676a17D354881FB,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0,-225449484,473983338475474103895,0
16125943,1670331983,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x3d958C62b36e01018644538Bd1998C1E9BE1dDD8,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,35000000000000000000000,342256183,180328502681924825526,0
16162886,1670778791,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x71226c538679eD4A72E803b3E2C93aD7403DA094,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,261828321974357326505,0,157861111978908940605,0
16164256,1670795363,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x70A0E916bf70583601bC3A5B8676a17D354881FB,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1031867563805304945974,25000000,0,0
16167904,1670839355,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x2DF71A96c11c33EBBE35344B655DD31f44439170,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,189394901996918140577410,1433106203,96990942575733973266,0
16181690,1671005855,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x3E4c8F25D1198CCb1CCA579C6AAB790D3a28704d,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,-16634057028429334046114,-149566574,462520187285725994519,0
16184069,1671034595,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x22bb05438ae1E34A87e08cE9794C7BCb3E363BF0,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,6417783291734490497832,0,230579742453728334910,0
16250883,1671840143,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x7d781C2463c300ed86E7a51f456779de6bFEAFc9,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,127423458386392448298426,1211421669,666641200644541471674,0
16253385,1671870323,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x80FA06c0E3619D0558d4E23f77237B8BBCd68465,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0,-2777768787,0,0
16253493,1671871619,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x04Be74F44E452F2fE6c757F19F90B92cfC9f9aEA,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0,-2899351792,2216652936727,0
16293831,1672358087,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x7d781C2463c300ed86E7a51f456779de6bFEAFc9,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,800732326193888289484306,5619720511,1050691664461042864544,0
16314319,1672605047,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x22bb05438ae1E34A87e08cE9794C7BCb3E363BF0,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3318478028576595938952,0,198146907713674487307,0
16332922,1672829243,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x5e92e51672787504A5f0B085CB6D069faE640520,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,46250000000000000000000,250000000,0,0
16333375,1672834691,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x311Cb5b8C61aC1d160E3D21a0390d9C1Fa64688E,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,103176262922478520921530,643571550,96733985953889459264,0
16346331,1672991051,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x1E8eE48D0621289297693fC98914DA2EfDcE1477,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,10759461316384955591382,74683215,253265186293156960214,0
16370052,1673277047,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0xDe542B4CA99E543A2E8A12e44a1Dd7a193e0766D,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,47520682723089913662111,401740620,300120766464085789464,0
16382424,1673426279,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x7d781C2463c300ed86E7a51f456779de6bFEAFc9,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1764331868385520383050745,14418377748,966029300146795019273,0
16385996,1673469479,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x311Cb5b8C61aC1d160E3D21a0390d9C1Fa64688E,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,20122997468796329223672,0,505737989319295053939,0
16386003,1673469563,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x311Cb5b8C61aC1d160E3D21a0390d9C1Fa64688E,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,11907000000000000000000,0,59912267782690412499,0
16404187,1673688947,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x567d220B0169836cBF351DF70A9c517096ec9De7,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,964678366017970079326902,5876613267,639033370767311431298,0
16404745,1673695703,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,0x2DF71A96c11c33EBBE35344B655DD31f44439170,0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,123103028422475021429031,0,142582031378695152279,0
